physical_quantity,power,power
type,active,reactive
,,
2013-12-08 18:00:21+00:00,1149.0,-423.0
2013-12-08 18:00:33+00:00,1206.0,-798.0
2013-12-08 18:00:49+00:00,1193.0,-675.0
2013-12-08 18:01:07+00:00,1209.0,-1096.0
2013-12-08 18:01:10+00:00,928.0,229.0
2013-12-08 18:01:11+00:00,928.0,-529.0
2013-12-08 18:01:12+00:00,1026.0,-529.0
2013-12-08 18:01:25+00:00,920.0,302.0
2013-12-08 18:01:26+00:00,870.0,302.0
2013-12-08 18:01:29+00:00,1239.0,-790.0
2013-12-08 18:01:36+00:00,1216.0,-790.0
2013-12-08 18:01:56+00:00,938.0,28.0
2013-12-08 18:02:00+00:00,1206.0,-836.0
2013-12-08 18:02:07+00:00,1206.0,-1239.0
2013-12-08 18:02:11+00:00,989.0,93.0
2013-12-08 18:03:12+00:00,904.0,145.0
2013-12-08 18:03:23+00:00,1212.0,-1120.0
2013-12-08 18:03:56+00:00,918.0,247.0
2013-12-08 18:04:07+00:00,1203.0,-776.0
2013-12-08 18:04:08+00:00,1170.0,-776.0
2013-12-08 18:04:11+00:00,900.0,233.0
2013-12-08 18:04:12+00:00,845.0,233.0
2013-12-08 18:04:15+00:00,1225.0,-736.0
2013-12-08 18:04:31+00:00,1039.0,-826.0
2013-12-08 18:04:39+00:00,1119.0,-855.0
2013-12-08 18:06:30+00:00,859.0,123.0
2013-12-08 18:06:37+00:00,1058.0,-637.0
2013-12-08 18:06:38+00:00,1093.0,-637.0
2013-12-08 18:06:54+00:00,958.0,-365.0
2013-12-08 18:07:21+00:00,912.0,168.0
2013-12-08 18:07:23+00:00,1012.0,-456.0
2013-12-08 18:07:24+00:00,1058.0,-456.0
2013-12-08 18:07:35+00:00,1044.0,-322.0
2013-12-08 18:07:36+00:00,990.0,268.0
2013-12-08 18:07:38+00:00,880.0,-27.0
2013-12-08 18:07:42+00:00,1012.0,-517.0
2013-12-08 18:07:58+00:00,951.0,-145.0
2013-12-08 18:08:01+00:00,951.0,-141.0
2013-12-08 18:08:02+00:00,1033.0,-53.0
2013-12-08 18:08:13+00:00,916.0,187.0
2013-12-08 18:08:17+00:00,954.0,182.0
2013-12-08 18:08:18+00:00,887.0,182.0
2013-12-08 18:08:19+00:00,887.0,-249.0
2013-12-08 18:08:20+00:00,960.0,-587.0
2013-12-08 18:08:27+00:00,1077.0,-316.0
2013-12-08 18:08:28+00:00,1018.0,176.0
2013-12-08 18:08:30+00:00,924.0,-343.0
2013-12-08 18:08:33+00:00,1050.0,-467.0
2013-12-08 18:08:34+00:00,987.0,-327.0
2013-12-08 18:08:45+00:00,987.0,-6.0
2013-12-08 18:08:46+00:00,921.0,-114.0
2013-12-08 18:09:05+00:00,1108.0,-529.0
2013-12-08 18:09:21+00:00,880.0,-245.0
2013-12-08 18:09:22+00:00,960.0,-431.0
2013-12-08 18:09:29+00:00,983.0,-253.0
2013-12-08 18:09:30+00:00,920.0,189.0
2013-12-08 18:09:37+00:00,912.0,188.0
2013-12-08 18:09:40+00:00,972.0,-239.0
2013-12-08 18:09:49+00:00,972.0,-62.0
2013-12-08 18:10:17+00:00,946.0,-87.0
2013-12-08 18:10:18+00:00,988.0,-87.0
2013-12-08 18:10:20+00:00,1046.0,-240.0
2013-12-08 18:10:24+00:00,1168.0,-156.0
2013-12-08 18:10:40+00:00,1265.0,-74.0
2013-12-08 18:11:40+00:00,1023.0,172.0
2013-12-08 18:12:04+00:00,849.0,171.0
2013-12-08 18:12:20+00:00,919.0,-62.0
2013-12-08 18:12:27+00:00,919.0,224.0
2013-12-08 18:12:36+00:00,869.0,-179.0
2013-12-08 18:12:38+00:00,918.0,-31.0
2013-12-08 18:12:46+00:00,908.0,219.0
2013-12-08 18:12:55+00:00,869.0,-193.0
2013-12-08 18:12:56+00:00,933.0,-75.0
2013-12-08 18:13:05+00:00,918.0,207.0
2013-12-08 18:16:57+00:00,855.0,212.0
2013-12-08 18:27:40+00:00,955.0,233.0
2013-12-08 18:27:41+00:00,955.0,261.0
2013-12-08 18:43:24+00:00,990.0,227.0
2013-12-08 18:43:25+00:00,950.0,253.0
2013-12-08 18:46:07+00:00,954.0,232.0
2013-12-08 18:51:22+00:00,923.0,235.0
2013-12-08 19:04:47+00:00,870.0,242.0
2013-12-08 19:07:03+00:00,843.0,263.0
2013-12-08 19:20:15+00:00,3429.0,323.0
2013-12-08 19:23:13+00:00,2279.0,304.0
2013-12-08 19:26:22+00:00,2291.0,357.0
2013-12-08 19:30:36+00:00,2379.0,304.0
2013-12-08 19:30:37+00:00,2379.0,282.0
2013-12-08 19:30:38+00:00,2293.0,282.0
2013-12-08 19:31:39+00:00,3405.0,316.0
2013-12-08 19:34:49+00:00,3470.0,385.0
2013-12-08 19:34:50+00:00,3487.0,325.0
2013-12-08 19:36:47+00:00,3323.0,337.0
2013-12-08 19:36:56+00:00,3335.0,369.0
2013-12-08 19:36:57+00:00,3335.0,329.0
2013-12-08 19:39:05+00:00,2219.0,283.0
2013-12-08 19:43:16+00:00,1059.0,250.0
2013-12-08 19:43:17+00:00,1115.0,295.0
2013-12-08 19:43:19+00:00,1135.0,253.0
2013-12-08 19:47:02+00:00,1100.0,291.0
2013-12-08 19:57:09+00:00,847.0,221.0
2013-12-08 19:58:05+00:00,957.0,195.0
2013-12-08 19:58:06+00:00,921.0,241.0
2013-12-08 20:02:55+00:00,989.0,283.0
2013-12-08 20:03:07+00:00,1000.0,249.0
2013-12-08 20:09:36+00:00,964.0,279.0
2013-12-08 20:09:37+00:00,1028.0,258.0
2013-12-08 20:16:49+00:00,1007.0,246.0
2013-12-08 20:16:57+00:00,977.0,272.0
2013-12-08 20:18:11+00:00,941.0,249.0
2013-12-08 20:18:17+00:00,907.0,272.0
2013-12-08 20:18:48+00:00,977.0,247.0
2013-12-08 20:18:49+00:00,947.0,271.0
2013-12-08 20:24:33+00:00,987.0,286.0
2013-12-08 20:24:34+00:00,1023.0,286.0
2013-12-08 20:26:03+00:00,999.0,248.0
2013-12-08 20:31:02+00:00,972.0,271.0
2013-12-08 20:31:14+00:00,987.0,256.0
2013-12-08 20:37:39+00:00,992.0,248.0
2013-12-08 20:38:28+00:00,1387.0,244.0
2013-12-08 20:40:11+00:00,1039.0,260.0
2013-12-08 20:41:09+00:00,1053.0,228.0
2013-12-08 20:41:17+00:00,1016.0,262.0
2013-12-08 20:42:06+00:00,1040.0,243.0
2013-12-08 20:42:07+00:00,1040.0,221.0
2013-12-08 20:45:19+00:00,1057.0,229.0
2013-12-08 20:47:03+00:00,1056.0,234.0
2013-12-08 20:52:24+00:00,1079.0,258.0
2013-12-08 20:52:25+00:00,1041.0,236.0
2013-12-08 20:54:51+00:00,1030.0,260.0
2013-12-08 20:55:21+00:00,1049.0,222.0
2013-12-08 20:57:27+00:00,1017.0,265.0
2013-12-08 20:58:25+00:00,949.0,258.0
2013-12-08 20:58:29+00:00,985.0,233.0
2013-12-08 20:59:13+00:00,926.0,244.0
2013-12-08 21:00:31+00:00,963.0,209.0
2013-12-08 21:00:32+00:00,989.0,209.0
2013-12-08 21:01:36+00:00,1012.0,225.0
2013-12-08 21:01:37+00:00,1012.0,263.0
2013-12-08 21:02:21+00:00,960.0,231.0
2013-12-08 21:02:53+00:00,940.0,274.0
2013-12-08 21:02:59+00:00,963.0,239.0
2013-12-08 21:03:21+00:00,917.0,257.0
2013-12-08 21:03:46+00:00,961.0,233.0
2013-12-08 21:04:17+00:00,986.0,245.0
2013-12-08 21:04:22+00:00,996.0,255.0
2013-12-08 21:05:03+00:00,964.0,232.0
2013-12-08 21:05:10+00:00,956.0,251.0
2013-12-08 21:05:19+00:00,1026.0,263.0
2013-12-08 21:05:22+00:00,938.0,263.0
2013-12-08 21:05:35+00:00,930.0,268.0
2013-12-08 21:05:47+00:00,955.0,230.0
2013-12-08 21:08:00+00:00,945.0,265.0
2013-12-08 21:08:27+00:00,944.0,280.0
2013-12-08 21:08:53+00:00,947.0,281.0
2013-12-08 21:10:51+00:00,1006.0,195.0
2013-12-08 21:10:59+00:00,969.0,222.0
2013-12-08 21:12:14+00:00,935.0,261.0
2013-12-08 21:12:25+00:00,924.0,269.0
2013-12-08 21:12:34+00:00,966.0,282.0
2013-12-08 21:12:41+00:00,935.0,266.0
2013-12-08 21:13:07+00:00,970.0,243.0
2013-12-08 21:16:13+00:00,951.0,278.0
2013-12-08 21:18:31+00:00,986.0,223.0
2013-12-08 21:19:03+00:00,933.0,228.0
2013-12-08 21:19:07+00:00,901.0,257.0
2013-12-08 21:20:15+00:00,1052.0,230.0
2013-12-08 21:22:33+00:00,1048.0,225.0
2013-12-08 21:22:48+00:00,967.0,237.0
2013-12-08 21:22:53+00:00,1017.0,266.0
2013-12-08 21:23:05+00:00,1016.0,227.0
2013-12-08 21:23:17+00:00,990.0,253.0
2013-12-08 21:24:11+00:00,1038.0,232.0
2013-12-08 21:27:13+00:00,1028.0,222.0
2013-12-08 21:27:37+00:00,993.0,251.0
2013-12-08 21:29:10+00:00,977.0,250.0
2013-12-08 21:29:21+00:00,962.0,241.0
2013-12-08 21:30:03+00:00,1024.0,218.0
2013-12-08 21:30:06+00:00,1021.0,218.0
2013-12-08 21:30:40+00:00,1031.0,197.0
2013-12-08 21:30:41+00:00,1031.0,175.0
2013-12-08 21:31:25+00:00,1051.0,241.0
2013-12-08 21:33:17+00:00,979.0,258.0
2013-12-08 21:33:21+00:00,1021.0,228.0
2013-12-08 21:33:40+00:00,1000.0,249.0
2013-12-08 21:33:53+00:00,978.0,247.0
2013-12-08 21:38:34+00:00,956.0,229.0
2013-12-08 21:38:50+00:00,900.0,252.0
2013-12-08 21:39:25+00:00,961.0,217.0
2013-12-08 21:39:30+00:00,939.0,228.0
2013-12-08 21:39:45+00:00,1015.0,195.0
2013-12-08 21:40:49+00:00,960.0,204.0
2013-12-08 21:40:50+00:00,926.0,248.0
2013-12-08 21:40:57+00:00,926.0,282.0
2013-12-08 21:41:05+00:00,950.0,246.0
2013-12-08 21:41:21+00:00,905.0,271.0
2013-12-08 21:42:03+00:00,982.0,238.0
2013-12-08 21:42:20+00:00,922.0,261.0
2013-12-08 21:42:41+00:00,958.0,238.0
2013-12-08 21:43:52+00:00,903.0,257.0
2013-12-08 21:44:09+00:00,910.0,277.0
2013-12-08 21:45:07+00:00,897.0,262.0
2013-12-08 21:45:19+00:00,954.0,232.0
2013-12-08 21:47:18+00:00,911.0,267.0
2013-12-08 21:52:32+00:00,911.0,243.0
2013-12-08 21:52:33+00:00,911.0,269.0
2013-12-08 21:52:34+00:00,947.0,269.0
2013-12-08 21:52:35+00:00,947.0,243.0
2013-12-08 21:52:54+00:00,949.0,265.0
2013-12-08 21:52:55+00:00,949.0,237.0
2013-12-08 21:55:36+00:00,883.0,235.0
2013-12-08 21:55:37+00:00,883.0,265.0
2013-12-08 21:56:13+00:00,975.0,214.0
2013-12-08 21:56:14+00:00,929.0,214.0
2013-12-08 21:59:36+00:00,923.0,209.0
2013-12-08 21:59:37+00:00,923.0,232.0
2013-12-08 21:59:39+00:00,989.0,249.0
2013-12-08 22:00:07+00:00,914.0,201.0
2013-12-08 22:00:40+00:00,989.0,214.0
2013-12-08 22:00:55+00:00,977.0,204.0
2013-12-08 22:00:59+00:00,999.0,230.0
2013-12-08 22:01:07+00:00,1055.0,186.0
2013-12-08 22:01:27+00:00,954.0,244.0
2013-12-08 22:01:39+00:00,1007.0,238.0
2013-12-08 22:01:43+00:00,971.0,213.0
2013-12-08 22:01:51+00:00,947.0,237.0
2013-12-08 22:02:58+00:00,958.0,249.0
2013-12-08 22:02:59+00:00,958.0,227.0
2013-12-08 22:03:01+00:00,1038.0,207.0
2013-12-08 22:03:02+00:00,944.0,247.0
2013-12-08 22:04:22+00:00,975.0,234.0
2013-12-08 22:04:46+00:00,982.0,198.0
2013-12-08 22:04:53+00:00,982.0,228.0
2013-12-08 22:04:58+00:00,1001.0,220.0
2013-12-08 22:05:02+00:00,979.0,199.0
2013-12-08 22:06:03+00:00,1017.0,227.0
2013-12-08 22:08:44+00:00,1023.0,254.0
2013-12-08 22:08:45+00:00,1023.0,212.0
2013-12-08 22:08:52+00:00,992.0,212.0
2013-12-08 22:09:05+00:00,1048.0,240.0
2013-12-08 22:09:08+00:00,974.0,240.0
2013-12-08 22:09:55+00:00,1039.0,218.0
2013-12-08 22:10:43+00:00,961.0,245.0
2013-12-08 22:11:26+00:00,970.0,175.0
2013-12-08 22:11:30+00:00,1010.0,254.0
2013-12-08 22:19:56+00:00,1270.0,224.0
2013-12-08 22:21:26+00:00,1187.0,240.0
2013-12-08 22:22:05+00:00,1154.0,269.0
2013-12-08 22:22:13+00:00,1182.0,244.0
2013-12-08 22:22:21+00:00,1145.0,272.0
2013-12-08 22:22:28+00:00,1230.0,272.0
2013-12-08 22:22:29+00:00,1230.0,248.0
2013-12-08 22:23:33+00:00,1169.0,240.0
2013-12-08 22:23:49+00:00,1145.0,266.0
2013-12-08 22:24:08+00:00,1160.0,178.0
2013-12-08 22:24:09+00:00,1224.0,308.0
2013-12-08 22:24:36+00:00,1182.0,248.0
2013-12-08 22:24:37+00:00,1182.0,275.0
2013-12-08 22:29:28+00:00,1280.0,262.0
2013-12-08 22:29:29+00:00,1280.0,238.0
2013-12-08 22:31:39+00:00,1211.0,260.0
2013-12-08 22:32:55+00:00,1222.0,268.0
2013-12-08 22:37:13+00:00,1228.0,228.0
2013-12-08 22:37:26+00:00,1234.0,234.0
2013-12-08 22:42:17+00:00,1286.0,203.0
2013-12-08 22:48:54+00:00,1195.0,208.0
2013-12-08 22:48:55+00:00,1133.0,186.0
2013-12-08 22:53:11+00:00,1156.0,172.0
2013-12-08 22:53:12+00:00,1199.0,172.0
2013-12-08 22:53:13+00:00,1199.0,150.0
2013-12-08 22:53:14+00:00,1143.0,150.0
2013-12-08 22:53:15+00:00,1143.0,189.0
2013-12-08 22:57:23+00:00,1121.0,195.0
2013-12-08 22:58:00+00:00,1090.0,226.0
2013-12-08 22:58:01+00:00,1170.0,123.0
2013-12-08 22:58:03+00:00,1096.0,182.0
2013-12-08 23:04:05+00:00,1058.0,184.0
2013-12-08 23:13:54+00:00,1089.0,163.0
2013-12-08 23:13:55+00:00,1089.0,195.0
2013-12-08 23:13:56+00:00,1045.0,195.0
2013-12-08 23:22:00+00:00,3651.0,-137.0
2013-12-08 23:22:01+00:00,3687.0,-82.0
2013-12-08 23:22:04+00:00,3657.0,-82.0
2013-12-08 23:22:14+00:00,3513.0,-129.0
2013-12-08 23:22:16+00:00,3658.0,-138.0
2013-12-08 23:22:17+00:00,3658.0,-290.0
2013-12-08 23:22:20+00:00,3628.0,-36.0
2013-12-08 23:22:21+00:00,3628.0,-344.0
2013-12-08 23:22:24+00:00,3633.0,218.0
2013-12-08 23:22:25+00:00,3533.0,266.0
2013-12-08 23:22:35+00:00,3774.0,-80.0
2013-12-08 23:22:36+00:00,3691.0,-80.0
2013-12-08 23:22:39+00:00,3794.0,-121.0
2013-12-08 23:22:41+00:00,3774.0,-69.0
2013-12-08 23:22:50+00:00,4480.0,334.0
2013-12-08 23:22:51+00:00,4480.0,-5.0
2013-12-08 23:22:57+00:00,4642.0,-192.0
2013-12-08 23:23:00+00:00,4642.0,-192.0
2013-12-08 23:23:12+00:00,4599.0,74.0
2013-12-08 23:23:14+00:00,4555.0,-389.0
2013-12-08 23:23:27+00:00,4500.0,352.0
2013-12-08 23:23:28+00:00,4561.0,-260.0
2013-12-08 23:23:35+00:00,4561.0,-246.0
2013-12-08 23:23:36+00:00,4513.0,-246.0
2013-12-08 23:23:47+00:00,4453.0,-331.0
2013-12-08 23:23:48+00:00,4384.0,-331.0
2013-12-08 23:23:52+00:00,4556.0,-136.0
2013-12-08 23:23:55+00:00,4556.0,-120.0
2013-12-08 23:23:56+00:00,4459.0,324.0
2013-12-08 23:24:07+00:00,6157.0,407.0
2013-12-08 23:24:15+00:00,6277.0,-239.0
2013-12-08 23:24:16+00:00,6334.0,-31.0
2013-12-08 23:24:32+00:00,6313.0,-142.0
2013-12-08 23:25:09+00:00,6255.0,403.0
2013-12-08 23:25:12+00:00,6332.0,-235.0
2013-12-08 23:25:24+00:00,5104.0,391.0
2013-12-08 23:25:38+00:00,6248.0,-97.0
2013-12-08 23:25:39+00:00,6248.0,288.0
2013-12-08 23:25:42+00:00,6248.0,-97.0
2013-12-08 23:25:55+00:00,3953.0,498.0
2013-12-08 23:25:59+00:00,4055.0,-97.0
2013-12-08 23:26:07+00:00,4032.0,132.0
2013-12-08 23:26:15+00:00,4101.0,-97.0
2013-12-08 23:26:31+00:00,4060.0,-97.0
2013-12-08 23:26:55+00:00,4010.0,160.0
2013-12-08 23:26:56+00:00,3962.0,160.0
2013-12-08 23:26:59+00:00,3962.0,-97.0
2013-12-08 23:27:03+00:00,3203.0,-279.0
2013-12-08 23:27:07+00:00,3264.0,85.0
2013-12-08 23:27:11+00:00,3168.0,212.0
2013-12-08 23:27:12+00:00,3123.0,212.0
2013-12-08 23:27:15+00:00,3309.0,-97.0
2013-12-08 23:27:23+00:00,3216.0,-408.0
2013-12-08 23:27:24+00:00,3303.0,-408.0
2013-12-08 23:27:27+00:00,3129.0,-97.0
2013-12-08 23:27:42+00:00,3124.0,278.0
2013-12-08 23:28:13+00:00,3155.0,354.0
2013-12-08 23:29:30+00:00,3634.0,101.0
2013-12-08 23:29:34+00:00,3717.0,-295.0
2013-12-08 23:30:13+00:00,3707.0,221.0
2013-12-08 23:30:21+00:00,3766.0,-195.0
2013-12-08 23:30:29+00:00,3707.0,260.0
2013-12-08 23:30:37+00:00,3774.0,-217.0
2013-12-08 23:30:45+00:00,3707.0,303.0
2013-12-08 23:30:53+00:00,3796.0,-193.0
2013-12-08 23:31:09+00:00,3781.0,-85.0
2013-12-08 23:31:45+00:00,3707.0,-379.0
2013-12-08 23:31:46+00:00,3798.0,-379.0
2013-12-08 23:31:56+00:00,3698.0,-102.0
2013-12-08 23:32:04+00:00,3630.0,76.0
2013-12-08 23:32:32+00:00,2963.0,-141.0
2013-12-08 23:32:36+00:00,2785.0,285.0
2013-12-08 23:32:51+00:00,2897.0,348.0
2013-12-08 23:33:00+00:00,2974.0,-306.0
2013-12-08 23:33:03+00:00,2974.0,-317.0
2013-12-08 23:33:04+00:00,2876.0,257.0
2013-12-08 23:33:32+00:00,2934.0,-310.0
2013-12-08 23:33:48+00:00,2983.0,-168.0
2013-12-08 23:34:07+00:00,2807.0,232.0
2013-12-08 23:34:08+00:00,2781.0,232.0
2013-12-08 23:34:11+00:00,2995.0,-254.0
2013-12-08 23:34:20+00:00,2000.0,-535.0
2013-12-08 23:34:38+00:00,1855.0,-49.0
2013-12-08 23:34:59+00:00,1185.0,-381.0
2013-12-08 23:35:07+00:00,1134.0,167.0
2013-12-08 23:35:15+00:00,1217.0,-254.0
2013-12-08 23:35:19+00:00,1134.0,-518.0
2013-12-08 23:35:20+00:00,1210.0,-518.0
2013-12-08 23:35:23+00:00,1058.0,161.0
2013-12-08 23:35:31+00:00,1193.0,-254.0
2013-12-08 23:35:37+00:00,1151.0,-601.0
2013-12-08 23:35:40+00:00,975.0,80.0
2013-12-08 23:35:51+00:00,958.0,-378.0
2013-12-08 23:35:52+00:00,932.0,-378.0
2013-12-08 23:35:55+00:00,796.0,24.0
2013-12-08 23:35:56+00:00,822.0,24.0
2013-12-08 23:35:59+00:00,1000.0,-254.0
2013-12-08 23:36:06+00:00,996.0,-364.0
2013-12-08 23:36:10+00:00,791.0,208.0
2013-12-08 23:36:18+00:00,970.0,-430.0
2013-12-08 23:36:25+00:00,860.0,372.0
2013-12-08 23:36:26+00:00,915.0,-194.0
2013-12-08 23:37:06+00:00,933.0,-375.0
2013-12-08 23:37:22+00:00,899.0,-359.0
2013-12-08 23:37:29+00:00,899.0,-293.0
2013-12-08 23:37:30+00:00,967.0,-293.0
2013-12-08 23:37:38+00:00,1734.0,-376.0
2013-12-08 23:38:10+00:00,1672.0,-416.0
2013-12-08 23:38:17+00:00,1780.0,-386.0
2013-12-08 23:38:25+00:00,1726.0,179.0
2013-12-08 23:38:33+00:00,1815.0,-370.0
2013-12-08 23:38:41+00:00,1726.0,-2.0
2013-12-08 23:38:49+00:00,1804.0,-255.0
2013-12-08 23:39:29+00:00,1726.0,93.0
2013-12-08 23:39:30+00:00,1635.0,93.0
2013-12-08 23:39:33+00:00,1817.0,-255.0
2013-12-08 23:39:41+00:00,1726.0,-575.0
2013-12-08 23:39:42+00:00,1816.0,-575.0
2013-12-08 23:39:49+00:00,1803.0,-255.0
2013-12-08 23:40:09+00:00,1726.0,-501.0
2013-12-08 23:40:24+00:00,1728.0,-394.0
2013-12-08 23:40:28+00:00,1804.0,-347.0
2013-12-08 23:41:03+00:00,1720.0,-657.0
2013-12-08 23:41:04+00:00,1777.0,-657.0
2013-12-08 23:41:28+00:00,868.0,-388.0
2013-12-08 23:41:35+00:00,868.0,-307.0
2013-12-08 23:41:36+00:00,912.0,-307.0
2013-12-08 23:42:00+00:00,999.0,-370.0
2013-12-08 23:42:04+00:00,794.0,179.0
2013-12-08 23:42:15+00:00,912.0,-577.0
2013-12-08 23:42:16+00:00,860.0,67.0
2013-12-08 23:42:47+00:00,934.0,-23.0
2013-12-08 23:42:48+00:00,867.0,-23.0
2013-12-08 23:42:55+00:00,1001.0,-261.0
2013-12-08 23:43:03+00:00,934.0,51.0
2013-12-08 23:43:04+00:00,858.0,51.0
2013-12-08 23:43:07+00:00,1010.0,-261.0
2013-12-08 23:43:15+00:00,986.0,-558.0
2013-12-08 23:43:16+00:00,963.0,-558.0
2013-12-08 23:43:19+00:00,801.0,89.0
2013-12-08 23:43:20+00:00,840.0,89.0
2013-12-08 23:43:23+00:00,1028.0,-261.0
2013-12-08 23:43:27+00:00,934.0,-442.0
2013-12-08 23:43:35+00:00,857.0,114.0
2013-12-08 23:43:36+00:00,909.0,-636.0
2013-12-08 23:43:43+00:00,909.0,-491.0
2013-12-08 23:43:51+00:00,845.0,145.0
2013-12-08 23:44:23+00:00,2629.0,-380.0
2013-12-08 23:44:46+00:00,2733.0,-261.0
2013-12-08 23:45:06+00:00,843.0,108.0
2013-12-08 23:45:18+00:00,924.0,-418.0
2013-12-08 23:45:34+00:00,855.0,-415.0
2013-12-08 23:45:38+00:00,774.0,8.0
2013-12-08 23:45:42+00:00,855.0,-530.0
2013-12-08 23:45:54+00:00,767.0,218.0
2013-12-08 23:45:58+00:00,855.0,-460.0
2013-12-08 23:46:06+00:00,940.0,-401.0
2013-12-08 23:46:10+00:00,855.0,62.0
2013-12-08 23:46:21+00:00,855.0,-733.0
2013-12-08 23:46:22+00:00,801.0,-21.0
2013-12-08 23:46:53+00:00,842.0,56.0
2013-12-08 23:46:54+00:00,750.0,56.0
2013-12-08 23:46:57+00:00,934.0,-283.0
2013-12-08 23:47:05+00:00,842.0,-614.0
2013-12-08 23:47:06+00:00,935.0,-614.0
2013-12-08 23:47:09+00:00,749.0,153.0
2013-12-08 23:47:10+00:00,727.0,153.0
2013-12-08 23:47:17+00:00,842.0,-553.0
2013-12-08 23:47:25+00:00,766.0,14.0
2013-12-08 23:47:26+00:00,842.0,-580.0
2013-12-08 23:47:33+00:00,842.0,-503.0
2013-12-08 23:47:37+00:00,925.0,-404.0
2013-12-08 23:47:57+00:00,720.0,-391.0
2013-12-08 23:48:05+00:00,786.0,-450.0
2013-12-08 23:48:21+00:00,829.0,-101.0
2013-12-08 23:48:29+00:00,743.0,-425.0
2013-12-08 23:48:37+00:00,827.0,-141.0
2013-12-08 23:48:57+00:00,739.0,18.0
2013-12-08 23:49:00+00:00,781.0,-355.0
2013-12-08 23:49:40+00:00,852.0,-283.0
2013-12-08 23:49:43+00:00,710.0,265.0
2013-12-08 23:49:44+00:00,781.0,-421.0
2013-12-08 23:49:48+00:00,745.0,-488.0
2013-12-08 23:49:59+00:00,506.0,167.0
2013-12-08 23:50:12+00:00,551.0,-283.0
2013-12-08 23:50:27+00:00,623.0,70.0
2013-12-08 23:50:28+00:00,528.0,70.0
2013-12-08 23:50:36+00:00,623.0,-283.0
2013-12-08 23:50:44+00:00,561.0,-67.0
2013-12-08 23:50:55+00:00,584.0,-671.0
2013-12-08 23:50:56+00:00,684.0,-671.0
2013-12-08 23:51:03+00:00,674.0,-349.0
2013-12-08 23:51:07+00:00,584.0,-611.0
2013-12-08 23:51:15+00:00,516.0,199.0
2013-12-08 23:51:16+00:00,584.0,-533.0
2013-12-08 23:51:23+00:00,584.0,-477.0
2013-12-08 23:51:31+00:00,523.0,-449.0
2013-12-08 23:52:03+00:00,510.0,-438.0
2013-12-08 23:52:15+00:00,584.0,76.0
2013-12-08 23:52:16+00:00,498.0,76.0
2013-12-08 23:52:17+00:00,498.0,-288.0
2013-12-08 23:52:27+00:00,584.0,-584.0
2013-12-08 23:52:28+00:00,676.0,-584.0
2013-12-08 23:52:35+00:00,684.0,-482.0
2013-12-08 23:52:43+00:00,584.0,-574.0
2013-12-08 23:52:44+00:00,646.0,-574.0
2013-12-08 23:52:47+00:00,446.0,-31.0
2013-12-08 23:52:48+00:00,546.0,-31.0
2013-12-08 23:52:51+00:00,546.0,-483.0
2013-12-08 23:53:14+00:00,599.0,-351.0
2013-12-08 23:53:17+00:00,427.0,364.0
2013-12-08 23:53:18+00:00,513.0,-306.0
2013-12-08 23:53:38+00:00,592.0,-471.0
2013-12-08 23:53:54+00:00,591.0,-419.0
2013-12-08 23:54:10+00:00,543.0,-279.0
2013-12-08 23:54:17+00:00,543.0,-35.0
2013-12-08 23:54:18+00:00,464.0,-35.0
2013-12-08 23:54:26+00:00,543.0,-391.0
2013-12-08 23:54:33+00:00,543.0,78.0
2013-12-08 23:54:34+00:00,489.0,78.0
2013-12-08 23:54:50+00:00,447.0,165.0
2013-12-08 23:54:58+00:00,591.0,-417.0
2013-12-08 23:55:06+00:00,432.0,178.0
2013-12-08 23:55:45+00:00,595.0,-275.0
2013-12-08 23:55:46+00:00,499.0,-275.0
2013-12-08 23:56:01+00:00,581.0,-526.0
2013-12-08 23:56:02+00:00,603.0,-526.0
2013-12-08 23:56:17+00:00,607.0,-428.0
2013-12-08 23:56:18+00:00,574.0,-428.0
2013-12-08 23:56:37+00:00,746.0,296.0
2013-12-08 23:56:38+00:00,821.0,-300.0
2013-12-08 23:56:41+00:00,821.0,-458.0
2013-12-08 23:56:57+00:00,802.0,-417.0
2013-12-08 23:57:05+00:00,855.0,-481.0
2013-12-08 23:57:08+00:00,809.0,212.0
2013-12-08 23:57:09+00:00,809.0,-417.0
2013-12-08 23:57:23+00:00,756.0,-159.0
2013-12-08 23:57:51+00:00,859.0,154.0
2013-12-08 23:57:52+00:00,769.0,154.0
2013-12-08 23:58:00+00:00,859.0,-303.0
2013-12-08 23:58:08+00:00,781.0,175.0
2013-12-08 23:58:16+00:00,859.0,-403.0
2013-12-08 23:58:21+00:00,859.0,-541.0
2013-12-08 23:58:32+00:00,859.0,-390.0
2013-12-08 23:58:36+00:00,927.0,-430.0
2013-12-08 23:58:48+00:00,906.0,-472.0
2013-12-08 23:58:52+00:00,812.0,-310.0
2013-12-08 23:58:55+00:00,812.0,192.0
2013-12-08 23:59:04+00:00,920.0,-456.0
2013-12-08 23:59:11+00:00,798.0,-385.0
2013-12-08 23:59:12+00:00,859.0,-385.0
2013-12-08 23:59:35+00:00,859.0,-183.0
2013-12-08 23:59:39+00:00,826.0,156.0
2013-12-08 23:59:40+00:00,742.0,156.0
2013-12-08 23:59:41+00:00,742.0,-522.0
2013-12-08 23:59:55+00:00,749.0,214.0
2013-12-08 23:59:56+00:00,726.0,214.0
2013-12-09 00:00:07+00:00,905.0,-438.0
2013-12-09 00:00:08+00:00,883.0,-438.0
2013-12-09 00:00:47+00:00,930.0,-308.0
